bookingId,userId,userEmail,showtimeId,movieTitle,theaterName,seatCount,totalPrice,bookingTime,status
1403,3033,pweber@example.net,855,Out civil service,Parks Ltd Cinemas,2,47.32,2026-07-23,CANCELLED
1404,2539,rreese@example.com,994,Cause we,Hall-Washington Cinemas,1,11.23,2026-07-09,CONFIRMED
1405,4274,mparker@example.net,1681,Not practice,Joseph Inc Cinemas,4,74.68,2026-07-07,CONFIRMED
1406,4119,shane87@example.net,1337,Pay across stage,"Wallace, Perkins and Johnson Cinemas",1,20.6,2026-07-23,CONFIRMED
1407,1307,kevin72@example.com,744,While senior,"Flowers, Morgan and Barnes Cinemas",2,22.46,2026-07-23,CONFIRMED
1408,1051,robinvasquez@example.com,912,Nothing letter lot sing,Colon LLC Cinemas,5,123.1,2026-07-02,CONFIRMED
1409,1937,ericryan@example.org,1448,Pm her yes,"Ellis, Ortega and Andrade Cinemas",3,69.96,2026-07-23,CONFIRMED
1410,2649,elizabeth26@example.org,1720,Player,Wagner-Hernandez Cinemas,3,74.58,2026-07-23,CONFIRMED
1411,4694,hillmelissa@example.net,1992,Read difficult,Knight Group Cinemas,6,85.14,2026-07-23,CANCELLED
1412,3754,johnsonamber@example.com,18,Thank behind,"Smith, Swanson and Glass Cinemas",2,25.84,2026-07-20,CANCELLED
1413,2608,greenbrenda@example.org,1363,At trip,Reed Group Cinemas,2,21.58,2026-07-15,CONFIRMED
1414,3499,rose86@example.com,1972,Hospital cut person cultural,"Kennedy, Mueller and Aguirre Cinemas",1,13.27,2026-07-23,CONFIRMED
1415,2267,wbrennan@example.com,1494,Particular we,Johnson-Nelson Cinemas,5,88.6,2026-07-23,CONFIRMED
1416,2685,megan48@example.com,716,Soldier six until,"Miller, Wade and Flores Cinemas",2,40.94,2026-07-14,CONFIRMED
1417,2801,hartronald@example.net,1590,Opportunity,Greene-Shelton Cinemas,4,46.44,2026-06-12,CANCELLED
1418,1317,washingtonstephanie@example.net,1716,Realize arm,"Hamilton, Green and Edwards Cinemas",6,64.68,2026-06-25,CONFIRMED
1419,3753,whitehaley@example.net,118,Year respond,White-Morales Cinemas,4,95.88,2026-07-23,CONFIRMED
1420,3667,lisa64@example.net,394,Pattern enter fact,Hoffman PLC Cinemas,2,35.72,2026-07-21,CONFIRMED
1421,3742,ortizrobert@example.org,710,Gas prove line,"Sanders, Leblanc and Maldonado Cinemas",6,100.86,2026-07-23,CONFIRMED
1422,1267,paulrussell@example.com,457,Resource kitchen year,Coleman-Long Cinemas,2,39.66,2026-07-23,CONFIRMED
1423,3816,asmith@example.org,989,Game example,Tucker-Olson Cinemas,2,47.36,2026-07-18,CONFIRMED
1424,1537,michaelyoung@example.org,390,Style stop really lead,"Short, Brooks and Lang Cinemas",4,58.8,2026-06-18,CONFIRMED
1425,2906,emily00@example.org,195,Perform home million,Huynh PLC Cinemas,2,36.5,2026-07-23,CONFIRMED
1426,546,zhumphrey@example.org,239,Site,"Brown, Armstrong and Johnson Cinemas",3,29.04,2026-07-23,CONFIRMED
1427,1622,vadams@example.org,1228,Friend west anyone,Jones Inc Cinemas,1,16.81,2026-07-23,CONFIRMED
1428,3762,davidwoods@example.com,463,Public marriage,"Henderson, Alexander and Galvan Cinemas",3,49.77,2026-06-13,CONFIRMED
1429,706,larry04@example.net,570,Sometimes concern Democrat consider,Gonzalez-Taylor Cinemas,6,71.46,2026-07-23,CONFIRMED
1430,542,xgarcia@example.net,167,Because answer class company,Lee-Fox Cinemas,5,43.6,2026-07-23,CONFIRMED
1431,3689,hannahmorris@example.com,1482,Tell alone floor,Nolan Group Cinemas,1,9.52,2026-07-23,CONFIRMED
1432,2258,dwhite@example.com,1415,Act indicate conference,"Arnold, Vargas and Ramirez Cinemas",6,96.36,2026-07-23,CANCELLED
1433,25,gkeith@example.net,1280,Drop,Lee PLC Cinemas,3,62.52,2026-06-22,CONFIRMED
1434,1352,allison84@example.net,1206,Itself certain site itself,Davis-Montgomery Cinemas,6,149.7,2026-07-23,CONFIRMED
1435,1335,thomas06@example.net,1589,Difficult west,"Ruiz, Martin and Jones Cinemas",5,97.8,2026-07-23,CONFIRMED
1436,4348,cheryl20@example.com,869,Though meeting,Robinson-Johnson Cinemas,2,37.46,2026-07-16,CONFIRMED
1437,235,jacob10@example.net,1514,Avoid loss,Harris-Wright Cinemas,2,21.68,2026-07-06,CONFIRMED
1438,2146,adrianmcneil@example.com,602,Throw teacher,"Jordan, Swanson and Franklin Cinemas",1,18.4,2026-07-23,CANCELLED
1439,2370,reginaldgoodman@example.com,500,Source deep explain world,"Lopez, Gutierrez and Castro Cinemas",6,121.2,2026-07-23,CONFIRMED
1440,1034,brookstaylor@example.org,1762,Until we eat,Newton PLC Cinemas,5,81.05,2026-07-08,CANCELLED
1441,87,amydavid@example.org,1013,Pattern,"Wilson, Stewart and Hobbs Cinemas",4,95.68,2026-06-28,CONFIRMED
1442,988,christopher64@example.net,1841,Month matter policy,Anderson Inc Cinemas,3,57.12,2026-07-23,CONFIRMED
1443,194,josephangela@example.org,865,Smile among difference,Lynn Group Cinemas,2,46.62,2026-07-23,CONFIRMED
1444,1830,qhoffman@example.com,1531,Cultural last action,"Morris, Chavez and Ayala Cinemas",1,15.04,2026-07-07,CONFIRMED
1445,4637,qsanders@example.org,844,Play suffer,"Miller, Friedman and Weaver Cinemas",4,45.28,2026-06-29,CONFIRMED
1446,1347,garciajoshua@example.org,582,Blue stand shoulder,"Hayes, Sharp and Wilson Cinemas",5,114.5,2026-07-09,CONFIRMED
1447,3087,jennifer86@example.net,269,Relate,Sullivan and Sons Cinemas,3,63.6,2026-07-23,CANCELLED
1448,2909,andrew17@example.org,1395,Section half,"Cruz, Fowler and Haynes Cinemas",5,121.25,2026-06-14,CONFIRMED
1449,4308,jennifer04@example.net,637,Single,Ibarra Ltd Cinemas,4,39.4,2026-07-23,CONFIRMED
1450,4831,gina31@example.org,1301,Hear chance,"Perry, May and Liu Cinemas",2,46.0,2026-06-28,CONFIRMED
1451,4746,tylerbrown@example.org,1744,Bring place,Andrews-Green Cinemas,5,43.15,2026-07-23,CONFIRMED
1452,518,alawson@example.org,849,Product leave,"Howard, Townsend and Hayes Cinemas",3,70.5,2026-07-04,CONFIRMED
1453,1805,ryanrosales@example.org,920,Structure save,"Madden, Figueroa and Stafford Cinemas",4,52.44,2026-06-30,CONFIRMED
1454,4975,xhayes@example.net,1247,Ago man ground consider,Brown Inc Cinemas,6,148.38,2026-06-10,CONFIRMED
1455,2837,garciamark@example.com,853,Help eat same,"Hunter, Ford and Spencer Cinemas",2,46.84,2026-07-23,CONFIRMED
1456,597,lmiddleton@example.org,609,With speak,Gutierrez-Ortiz Cinemas,5,77.8,2026-07-02,CANCELLED
1457,1945,ugeorge@example.net,1024,Value process,Orr-Miranda Cinemas,3,69.33,2026-07-23,CANCELLED
1458,2865,castroanthony@example.org,480,Give yeah,"Chen, Faulkner and Casey Cinemas",1,9.02,2026-07-23,CONFIRMED
1459,768,jessicasmith@example.com,8,General above price,Flores Ltd Cinemas,2,43.4,2026-07-07,CONFIRMED
1460,3387,opatterson@example.com,515,Fear everything bad receive,Wright and Sons Cinemas,3,45.54,2026-06-21,CONFIRMED
1461,2456,xlittle@example.org,317,Music guess,"Larson, Daniels and James Cinemas",2,39.6,2026-07-23,CONFIRMED
1462,2509,timothylowe@example.com,343,Young deep husband,Ramirez Inc Cinemas,1,17.57,2026-07-23,CONFIRMED
1463,4476,torrestravis@example.org,326,Surface west,Lee-Weeks Cinemas,5,110.35,2026-07-12,CONFIRMED
1464,373,stuarttrevor@example.net,539,Pass exactly,"Thompson, Harper and Welch Cinemas",4,79.92,2026-07-23,CONFIRMED
1465,3096,daviddalton@example.com,143,Central sit protect,Martinez-Dunlap Cinemas,1,10.36,2026-07-23,CONFIRMED
1466,2964,joseph26@example.net,853,Help eat same,"Hunter, Ford and Spencer Cinemas",2,46.84,2026-07-23,CONFIRMED
1467,4867,lisalarson@example.com,185,Local school people present,"Davis, Richardson and Gonzalez Cinemas",2,22.24,2026-07-23,CONFIRMED
1468,3218,silvamatthew@example.com,1046,Data tend,Brown-Cohen Cinemas,5,104.75,2026-07-23,CONFIRMED
1469,3047,anthonywinters@example.com,1930,Operation work,Johnson-Powers Cinemas,2,46.58,2026-07-22,CONFIRMED
1470,2293,perrytasha@example.net,1956,Decade there,"Evans, David and Hendrix Cinemas",2,41.98,2026-07-16,CONFIRMED
1471,4376,qholland@example.org,571,Simply back human,Hoffman and Sons Cinemas,6,139.02,2026-06-21,CONFIRMED
1472,2772,jacob18@example.org,1414,Discover relate,"Martin, Cervantes and Stokes Cinemas",5,72.25,2026-07-05,CONFIRMED
1473,3226,jasonhardy@example.net,1361,Mrs student,Williams-Mckenzie Cinemas,4,42.44,2026-06-26,CONFIRMED
1474,1875,yjones@example.org,561,South ahead,"Garcia, Perez and Oliver Cinemas",3,69.42,2026-07-23,CONFIRMED
1475,4696,qnelson@example.org,1468,Year free long,Sherman-Munoz Cinemas,1,11.86,2026-07-11,CONFIRMED
1476,3405,diana25@example.net,1297,Cut group few,Patterson-Lawrence Cinemas,4,73.72,2026-07-23,CONFIRMED
1477,2004,davidjohnson@example.org,33,Project,"Olson, Hebert and Jones Cinemas",1,20.79,2026-06-26,CONFIRMED
1478,3975,johnparker@example.net,1438,Whom suffer economy,Riley PLC Cinemas,1,8.39,2026-07-23,CONFIRMED
1479,2300,susan64@example.org,1679,Visit growth,"Williams, Newman and Jones Cinemas",5,65.85,2026-07-23,CONFIRMED
1480,2434,brownlauren@example.org,1940,Continue offer anyone,"Marshall, Murray and Miller Cinemas",4,84.72,2026-07-08,CONFIRMED
1481,2671,brockfelicia@example.org,64,Morning trial security,"Morales, Miller and Harrell Cinemas",3,71.43,2026-07-15,CONFIRMED
1482,4254,sparkslaurie@example.org,1704,Contain mission career,"Miller, Hansen and Salas Cinemas",5,106.2,2026-07-23,CONFIRMED
1483,1563,juliethomas@example.net,1946,Center cell budget,"Moore, Alexander and Reed Cinemas",2,23.02,2026-06-18,CONFIRMED
1484,3428,mannlisa@example.com,1009,Another,Edwards and Sons Cinemas,6,93.0,2026-06-22,CANCELLED
1485,857,johnhines@example.net,1114,Stay help,"Silva, Snyder and Reeves Cinemas",6,105.66,2026-06-11,CONFIRMED
1486,2519,singletonnicole@example.net,422,Half,Reilly-Gibson Cinemas,2,21.34,2026-07-13,CANCELLED
1487,4583,makayla40@example.net,711,Smile recognize section,Thomas Group Cinemas,2,38.66,2026-07-23,CONFIRMED
1488,476,robert42@example.com,761,Yourself blue,Johnson and Sons Cinemas,2,19.84,2026-07-02,CONFIRMED
1489,3853,michaelwood@example.com,1804,Blood information,Williams-Mckenzie Cinemas,1,12.4,2026-07-23,CANCELLED
1490,384,elizabeth39@example.net,320,People service likely,"Arnold, Ashley and Alexander Cinemas",5,62.2,2026-07-20,CANCELLED
1491,4219,davidcook@example.org,1659,Road return force,Sharp Ltd Cinemas,1,22.88,2026-07-23,CONFIRMED
1492,578,jeffrey62@example.net,1856,Offer evening,"James, Howard and Johnson Cinemas",3,31.92,2026-06-18,CONFIRMED
1493,1132,marksbrandon@example.net,263,Easy win leg,"Howard, Brennan and Moore Cinemas",3,63.81,2026-07-23,CONFIRMED
1494,1966,patricia63@example.com,636,Same behind prove light,"Stevens, Norris and Smith Cinemas",3,48.78,2026-07-23,CONFIRMED
1495,1079,rlee@example.net,1912,Program girl section,Johnson and Sons Cinemas,3,37.11,2026-06-25,CONFIRMED
1496,4010,maxgarcia@example.net,1384,Firm court majority,Willis LLC Cinemas,1,18.93,2026-06-15,CONFIRMED
1497,318,reyesjackie@example.org,1490,Drop tend current,Nelson and Sons Cinemas,6,61.8,2026-07-23,CONFIRMED
1498,2663,umanning@example.net,872,Responsibility,Joseph Inc Cinemas,5,103.95,2026-07-23,CONFIRMED
1499,4055,laura77@example.net,660,Someone find read,Delgado and Sons Cinemas,6,60.9,2026-06-26,CONFIRMED
1500,3403,spencerjoshua@example.org,1979,Always beautiful,Hoffman PLC Cinemas,3,62.22,2026-07-07,CONFIRMED
1501,1383,garciarichard@example.com,682,Set southern,Wilson-Pierce Cinemas,4,71.36,2026-06-22,CONFIRMED
1502,2198,heatherstone@example.net,1968,Entire,Delgado Inc Cinemas,1,24.95,2026-07-23,CONFIRMED
1503,616,gjones@example.net,1191,Law stay fall,Lutz and Sons Cinemas,5,69.55,2026-07-03,CONFIRMED
1504,3467,dixonalison@example.org,1438,Whom suffer economy,Riley PLC Cinemas,5,41.95,2026-07-23,CONFIRMED
1505,1496,richardlopez@example.com,1576,Bed,Mccarthy-Hobbs Cinemas,1,15.47,2026-07-23,CONFIRMED
1506,2691,elizabethgriffin@example.com,683,Citizen include again,Ortega Group Cinemas,2,44.92,2026-06-25,CONFIRMED
1507,2020,jortiz@example.net,1953,Would forward,Hunter-Estrada Cinemas,1,15.46,2026-06-20,CONFIRMED
1508,1242,jefferywalker@example.org,1609,Room factor,Hoffman PLC Cinemas,3,27.0,2026-06-20,CONFIRMED
1509,4431,richardhall@example.net,1286,Wait positive,Atkinson-Nelson Cinemas,1,24.87,2026-07-23,CONFIRMED
1510,3183,hmontgomery@example.com,304,Machine old,"Good, Brewer and Fisher Cinemas",5,83.25,2026-07-23,CONFIRMED
1511,4030,michelle12@example.net,331,Job prepare either suffer,Joseph Inc Cinemas,1,22.22,2026-06-17,CONFIRMED
1512,1575,mgarcia@example.com,1670,Artist stop,Bird-Trujillo Cinemas,1,15.64,2026-06-17,CANCELLED
1513,167,kylemartinez@example.net,1721,Everyone water message,Cook PLC Cinemas,2,34.62,2026-07-23,CONFIRMED
1514,3726,nancyrichardson@example.com,1682,Against discuss give,"Richardson, Stephens and Barnes Cinemas",5,64.2,2026-06-17,CONFIRMED
1515,929,yesenia70@example.org,1837,Political last,Berger Ltd Cinemas,1,9.35,2026-07-22,CONFIRMED
1516,2861,tcox@example.net,1749,Career talk,Bradley-Novak Cinemas,6,137.88,2026-07-23,CONFIRMED
1517,3335,fbyrd@example.com,1018,Also girl,Miranda and Sons Cinemas,5,44.0,2026-07-02,CONFIRMED
1518,390,andrewjackson@example.org,361,Day think,Mclaughlin Inc Cinemas,4,47.44,2026-07-23,CONFIRMED
1519,2070,alyssaturner@example.com,152,Company medical house,Jackson-Campbell Cinemas,4,60.36,2026-07-23,CONFIRMED
1520,1146,cjohns@example.net,1781,Economy material,Moore-Bright Cinemas,4,70.28,2026-07-02,CONFIRMED
1521,1525,scott76@example.com,494,Democrat,Gibson Ltd Cinemas,5,42.4,2026-07-04,CONFIRMED
1522,3220,fredericktimothy@example.com,842,Follow family,"Wagner, Anderson and Robles Cinemas",2,30.92,2026-07-23,CONFIRMED
1523,2031,osmith@example.org,1189,Claim final,Wilson-Jones Cinemas,4,57.56,2026-06-21,CONFIRMED
1524,4934,markrhodes@example.org,1699,Fall anyone along,Anderson Inc Cinemas,4,62.56,2026-07-23,CONFIRMED
1525,581,barbaraschmidt@example.org,129,Choose mother health,"Patterson, Mosley and Michael Cinemas",2,23.36,2026-07-06,CONFIRMED
1526,4743,oconnellherbert@example.com,395,Approach different could,Wallace-Berry Cinemas,1,20.19,2026-07-21,CONFIRMED
1527,4972,larry83@example.org,1540,Measure bill whatever,"Taylor, Williams and Hall Cinemas",2,21.3,2026-07-23,CONFIRMED
1528,1102,solistara@example.com,9,Very guess water spring,Hall Ltd Cinemas,5,51.1,2026-07-23,CONFIRMED
1529,3321,johnsilva@example.org,628,Front its,Miller-Booker Cinemas,4,93.48,2026-07-14,CONFIRMED
1530,1088,afitzpatrick@example.org,1772,Choice decide church,Figueroa-Ward Cinemas,2,48.82,2026-07-23,CONFIRMED
1531,108,omarmiller@example.net,553,Interest language,Berger Ltd Cinemas,4,87.44,2026-06-18,CONFIRMED
1532,735,lawrencesteven@example.net,213,Agent also,Owens-Mayer Cinemas,6,126.84,2026-07-16,CONFIRMED
1533,3983,qbarnes@example.net,188,Citizen then,Sanchez-Douglas Cinemas,4,95.48,2026-07-23,CONFIRMED
1534,3695,curtissmith@example.org,1177,Right now mean,"Carrillo, Henderson and Matthews Cinemas",1,16.63,2026-07-23,CONFIRMED
1535,1031,vgraham@example.com,1025,Trouble fight fast option,"Velez, Howell and Stevenson Cinemas",3,55.89,2026-06-29,CANCELLED
1536,735,lawrencesteven@example.net,567,Create worry him talk,"Bauer, Frazier and Sellers Cinemas",5,66.45,2026-07-22,CONFIRMED
1537,4235,nlee@example.net,106,Blue near serve,"Young, Allen and Hernandez Cinemas",5,123.95,2026-07-15,CONFIRMED
1538,2046,matthew96@example.com,110,Loss be federal right,Andrews-Green Cinemas,1,9.71,2026-06-27,CONFIRMED
1539,2542,aguerra@example.net,896,Go exactly seem,Johnson-Nelson Cinemas,6,98.4,2026-07-05,CONFIRMED
1540,483,bradbennett@example.com,805,Natural trip compare,Carroll-Snyder Cinemas,6,121.74,2026-07-23,CONFIRMED
1541,4120,emilythompson@example.org,411,Color there,Brown Inc Cinemas,3,52.32,2026-07-23,CONFIRMED
1542,3517,vdavila@example.net,525,Protect official cause,Oconnell-Smith Cinemas,1,9.42,2026-07-23,CONFIRMED
1543,4793,samantha01@example.com,591,Deal opportunity opportunity,"Gaines, Smith and Evans Cinemas",4,45.16,2026-07-23,CONFIRMED
1544,4843,marcjohnson@example.net,443,Tough their,"Duarte, Lee and Matthews Cinemas",3,52.92,2026-07-23,CONFIRMED
1545,2676,knightrenee@example.org,181,Interest physical,Gonzalez-Mccarthy Cinemas,2,17.1,2026-07-23,CANCELLED
1546,1561,aaronramirez@example.org,201,Science experience successful,"Cain, Contreras and Jackson Cinemas",4,39.88,2026-07-23,CONFIRMED
1547,2419,tellison@example.com,1412,Character lay where bill,Mcdonald-Taylor Cinemas,3,69.36,2026-07-23,CONFIRMED
1548,4441,joshuarodriguez@example.org,1951,New including product,"Yang, Willis and Walker Cinemas",5,91.35,2026-07-23,CONFIRMED
1549,3180,vbennett@example.org,1261,College economy,Atkinson-Nelson Cinemas,6,114.18,2026-07-10,CONFIRMED
1550,4888,shawmelanie@example.com,438,Paper fight,Bush-Ayala Cinemas,5,79.4,2026-06-25,CONFIRMED
1551,3143,timothy95@example.net,1752,Draw face,"Levy, Franco and Hoffman Cinemas",3,39.84,2026-07-02,CANCELLED
1552,2122,douglas62@example.net,384,Boy issue,Todd Group Cinemas,3,51.6,2026-07-23,CONFIRMED
1553,4481,lbauer@example.com,557,Mean director,"Payne, Escobar and Barrett Cinemas",3,74.49,2026-07-23,CANCELLED
1554,4102,thomashanson@example.org,70,Local choose as,Baldwin-Garcia Cinemas,2,34.32,2026-06-21,CONFIRMED
1555,356,johnsonsharon@example.com,794,Executive situation pattern,Bell-Jordan Cinemas,3,39.96,2026-06-25,CANCELLED
1556,4287,maryramirez@example.org,1615,Live week,Trevino Group Cinemas,6,69.54,2026-07-23,CONFIRMED
1557,4786,burnssarah@example.org,789,Result discuss standard,Grant-Diaz Cinemas,2,29.92,2026-07-01,CONFIRMED
1558,3223,michelle20@example.net,920,Structure save,"Madden, Figueroa and Stafford Cinemas",2,26.22,2026-06-26,CONFIRMED
1559,2144,gbrown@example.org,1030,Off region measure,"Campbell, Long and Silva Cinemas",5,62.1,2026-07-02,CONFIRMED
1560,3981,dawnroberts@example.net,1711,Provide PM agent,Bauer PLC Cinemas,5,45.5,2026-07-13,CONFIRMED
1561,419,ncummings@example.net,1397,Back building,"Thomas, Becker and Mills Cinemas",5,40.5,2026-07-19,CONFIRMED
1562,4484,wcaldwell@example.org,68,Him song already,Smith-Clayton Cinemas,6,118.5,2026-07-23,CONFIRMED
1563,2805,urobles@example.net,1442,Over charge,White-Jackson Cinemas,5,83.8,2026-07-19,CONFIRMED
1564,1196,acombs@example.net,1105,Care student economic,Chase-Washington Cinemas,3,69.09,2026-07-23,CANCELLED
1565,134,collinmiller@example.com,580,Cell true,"Black, Collins and Powell Cinemas",1,12.87,2026-07-13,CONFIRMED
1566,4499,natashaburke@example.net,576,Almost happy,Medina LLC Cinemas,3,44.22,2026-07-23,CONFIRMED
1567,2026,erose@example.org,314,System pressure,Andrews-Aguirre Cinemas,6,85.14,2026-07-23,CONFIRMED
1568,2934,colesheila@example.net,266,Soldier current body,Sutton-Patterson Cinemas,4,51.8,2026-07-23,CONFIRMED
1569,1916,teresamckee@example.com,1127,Major cold,"Wong, Dawson and Martin Cinemas",6,60.72,2026-07-23,CANCELLED
1570,3356,jmiller@example.net,1204,Economy,Johnson Inc Cinemas,4,55.08,2026-06-19,CONFIRMED
1571,138,sbradley@example.org,846,Science order share son,Miller Group Cinemas,4,81.32,2026-07-23,CONFIRMED
1572,526,eadams@example.org,981,Child plan other about,Byrd-Foster Cinemas,4,76.8,2026-07-01,CONFIRMED
1573,377,wendy58@example.net,1206,Itself certain site itself,Davis-Montgomery Cinemas,6,149.7,2026-07-23,CONFIRMED
1574,3822,jonesmichelle@example.net,257,Way nor,Gallegos-Turner Cinemas,1,9.13,2026-07-12,CONFIRMED
1575,4813,rogeradams@example.com,1065,Impact color whatever,"Cooper, Watts and Farrell Cinemas",1,21.71,2026-07-23,CONFIRMED
1576,1769,guerramaria@example.org,155,Worker have still,Thomas and Sons Cinemas,5,103.8,2026-06-28,CONFIRMED
1577,1061,yware@example.com,1274,Service know,Berger Ltd Cinemas,5,86.5,2026-07-23,CONFIRMED
1578,110,carolhenderson@example.net,1166,Believe dark,"Garza, Williams and Walker Cinemas",4,73.52,2026-07-02,CONFIRMED
1579,151,kayla33@example.net,1351,Discussion enjoy,Bell-Jordan Cinemas,3,60.48,2026-07-23,CONFIRMED
1580,319,dcox@example.com,1301,Hear chance,"Perry, May and Liu Cinemas",5,115.0,2026-06-25,CONFIRMED
1581,1482,ediaz@example.org,159,Build pay,Barrera Group Cinemas,6,143.34,2026-06-17,CONFIRMED
1582,4747,andersonjulia@example.org,1121,Central short so,"Gibson, Zimmerman and Warren Cinemas",5,122.8,2026-07-06,CONFIRMED
1583,4980,jennifer98@example.org,1159,Well onto,Johnson-Powers Cinemas,3,65.13,2026-07-23,CONFIRMED
1584,205,qreynolds@example.com,1224,Else coach,Ochoa-Adams Cinemas,5,59.6,2026-06-26,CONFIRMED
1585,889,psmith@example.com,1119,Magazine painting yard single,"Wiley, Tapia and Smith Cinemas",6,115.32,2026-06-25,CONFIRMED
1586,2710,oaguilar@example.com,1024,Value process,Orr-Miranda Cinemas,1,23.11,2026-07-23,CONFIRMED
1587,3852,robert73@example.net,960,Beat sign,Carlson-Cruz Cinemas,6,77.1,2026-06-13,CONFIRMED
